timestamp;buyer;seller;symbol;currency;price;quantity
174800;;;SILVER;DOLLARS;2030.0;1
174800;;;BRONZE;DOLLARS;1955.0;1
175100;;;GOLD;DOLLARS;10002.0;2
176300;;;GOLD;DOLLARS;10005.0;3
176700;;;SILVER;DOLLARS;2030.0;2
176700;;;GOLD;DOLLARS;9998.0;2
176700;;;GOLD;DOLLARS;9998.0;2
176700;;;BRONZE;DOLLARS;1954.0;2
177000;;;SILVER;DOLLARS;2030.0;1
177000;;;BRONZE;DOLLARS;1952.0;1
177600;;;GOLD;DOLLARS;10005.0;6
177900;;;SILVER;DOLLARS;2033.0;1
177900;;;GOLD;DOLLARS;10004.0;1
177900;;;BRONZE;DOLLARS;1954.0;1
178800;;;SILVER;DOLLARS;2030.0;1
178800;;;BRONZE;DOLLARS;1945.0;1
179000;;;SILVER;DOLLARS;2033.0;13
179000;;;BRONZE;DOLLARS;1948.0;13
179500;;;GOLD;DOLLARS;10002.0;1
179600;;;BRONZE;DOLLARS;1948.0;1
179900;;;GOLD;DOLLARS;10002.0;4
180000;;;GOLD;DOLLARS;9998.0;1
180100;;;SILVER;DOLLARS;2034.0;7
180100;;;BRONZE;DOLLARS;1950.0;7
180300;;;SILVER;DOLLARS;2030.0;1
180300;;;BRONZE;DOLLARS;1942.0;1
180400;;;BRONZE;DOLLARS;1946.0;1
180600;;;GOLD;DOLLARS;10002.0;1
180900;;;SILVER;DOLLARS;2034.0;2
180900;;;GOLD;DOLLARS;10004.0;1
180900;;;GOLD;DOLLARS;10004.0;1
180900;;;BRONZE;DOLLARS;1945.0;2
181600;;;GOLD;DOLLARS;10002.0;3
181700;;;SILVER;DOLLARS;2034.0;13
181700;;;BRONZE;DOLLARS;1946.0;13
182200;;;SILVER;DOLLARS;2032.0;1
182200;;;BRONZE;DOLLARS;1948.0;1
182300;;;BRONZE;DOLLARS;1947.0;2
182400;;;SILVER;DOLLARS;2032.0;1
182500;;;SILVER;DOLLARS;2033.0;1
182500;;;GOLD;DOLLARS;10002.0;1
182500;;;BRONZE;DOLLARS;1950.0;1
182800;;;GOLD;DOLLARS;10002.0;1
182900;;;SILVER;DOLLARS;2034.0;15
182900;;;BRONZE;DOLLARS;1952.0;15
183300;;;SILVER;DOLLARS;2031.0;1
183300;;;BRONZE;DOLLARS;1950.0;1
183400;;;GOLD;DOLLARS;9998.0;10
183400;;;GOLD;DOLLARS;9998.0;2
183600;;;SILVER;DOLLARS;2033.0;7
183600;;;GOLD;DOLLARS;10002.0;1
183800;;;SILVER;DOLLARS;2031.0;1
183800;;;BRONZE;DOLLARS;1949.0;1
184800;;;SILVER;DOLLARS;2033.0;1
184800;;;GOLD;DOLLARS;9998.0;1
184800;;;BRONZE;DOLLARS;1956.0;1
185000;;;SILVER;DOLLARS;2031.0;2
185000;;;GOLD;DOLLARS;9996.0;1
185000;;;BRONZE;DOLLARS;1955.0;2
185500;;;SILVER;DOLLARS;2031.0;2
185500;;;GOLD;DOLLARS;9996.0;2
185500;;;BRONZE;DOLLARS;1956.0;2
185600;;;SILVER;DOLLARS;2031.0;12
185600;;;BRONZE;DOLLARS;1956.0;12
185800;;;SILVER;DOLLARS;2033.0;1
185800;;;BRONZE;DOLLARS;1958.0;1
186200;;;GOLD;DOLLARS;10002.0;5
186700;;;GOLD;DOLLARS;9996.0;1
186700;;;GOLD;DOLLARS;9996.0;11
187000;;;SILVER;DOLLARS;2032.0;1
187000;;;BRONZE;DOLLARS;1952.0;1
187200;;;GOLD;DOLLARS;9998.0;3
187300;;;SILVER;DOLLARS;2032.0;1
187300;;;GOLD;DOLLARS;9995.0;1
187300;;;BRONZE;DOLLARS;1954.0;1
187600;;;SILVER;DOLLARS;2032.0;1
187600;;;SILVER;DOLLARS;2032.0;1
187600;;;GOLD;DOLLARS;10002.0;1
187600;;;BRONZE;DOLLARS;1953.0;1
187600;;;BRONZE;DOLLARS;1953.0;1
187900;;;GOLD;DOLLARS;9998.0;4
187900;;;GOLD;DOLLARS;10004.0;2
188200;;;SILVER;DOLLARS;2032.0;1
188200;;;SILVER;DOLLARS;2033.0;3
188200;;;GOLD;DOLLARS;9996.0;1
188200;;;GOLD;DOLLARS;9998.0;1
188200;;;BRONZE;DOLLARS;1956.0;1
188500;;;SILVER;DOLLARS;2036.0;1
188500;;;GOLD;DOLLARS;10005.0;1
188500;;;BRONZE;DOLLARS;1960.0;1
189200;;;GOLD;DOLLARS;9996.0;2
189600;;;SILVER;DOLLARS;2034.0;2
189600;;;GOLD;DOLLARS;10002.0;2
189600;;;BRONZE;DOLLARS;1960.0;2
189800;;;GOLD;DOLLARS;9998.0;1
190000;;;GOLD;DOLLARS;9998.0;1
190200;;;SILVER;DOLLARS;2033.0;1
190200;;;BRONZE;DOLLARS;1958.0;1
190300;;;GOLD;DOLLARS;9996.0;2
190800;;;SILVER;DOLLARS;2035.0;4
190900;;;SILVER;DOLLARS;2033.0;2
190900;;;GOLD;DOLLARS;9995.0;2
190900;;;BRONZE;DOLLARS;1958.0;2
192200;;;SILVER;DOLLARS;2035.0;1
192200;;;BRONZE;DOLLARS;1960.0;1
192400;;;SILVER;DOLLARS;2036.0;15
192400;;;BRONZE;DOLLARS;1960.0;15
192900;;;SILVER;DOLLARS;2033.0;2
192900;;;SILVER;DOLLARS;2033.0;2
192900;;;BRONZE;DOLLARS;1959.0;2
192900;;;BRONZE;DOLLARS;1959.0;2
193000;;;SILVER;DOLLARS;2032.0;1
193000;;;SILVER;DOLLARS;2032.0;1
193000;;;GOLD;DOLLARS;9995.0;1
193000;;;BRONZE;DOLLARS;1958.0;1
193000;;;BRONZE;DOLLARS;1958.0;1
193100;;;SILVER;DOLLARS;2032.0;1
193100;;;BRONZE;DOLLARS;1958.0;1
193200;;;SILVER;DOLLARS;2034.0;1
193200;;;BRONZE;DOLLARS;1960.0;1
193700;;;SILVER;DOLLARS;2035.0;8
193700;;;GOLD;DOLLARS;10005.0;11
193700;;;BRONZE;DOLLARS;1961.0;8
193800;;;GOLD;DOLLARS;9998.0;1
193900;;;SILVER;DOLLARS;2034.0;1
193900;;;GOLD;DOLLARS;9996.0;2
193900;;;BRONZE;DOLLARS;1960.0;1
194000;;;SILVER;DOLLARS;2034.0;1
194000;;;BRONZE;DOLLARS;1959.0;1
194200;;;SILVER;DOLLARS;2032.0;1
194200;;;GOLD;DOLLARS;10002.0;1
194200;;;BRONZE;DOLLARS;1958.0;1
194300;;;SILVER;DOLLARS;2032.0;1
194300;;;BRONZE;DOLLARS;1959.0;1
194800;;;SILVER;DOLLARS;2031.0;1
194800;;;GOLD;DOLLARS;9995.0;1
194800;;;BRONZE;DOLLARS;1961.0;1
195100;;;GOLD;DOLLARS;9996.0;1
195300;;;BRONZE;DOLLARS;1961.0;3
195500;;;BRONZE;DOLLARS;1957.0;1
195600;;;SILVER;DOLLARS;2032.0;2
195600;;;GOLD;DOLLARS;10004.0;2
195600;;;BRONZE;DOLLARS;1958.0;2
196100;;;SILVER;DOLLARS;2033.0;6
196100;;;BRONZE;DOLLARS;1957.0;6
196700;;;SILVER;DOLLARS;2034.0;1
196700;;;BRONZE;DOLLARS;1957.0;1
197000;;;GOLD;DOLLARS;9998.0;1
197100;;;GOLD;DOLLARS;10002.0;1
197400;;;GOLD;DOLLARS;9996.0;1
197500;;;GOLD;DOLLARS;9998.0;5
197700;;;SILVER;DOLLARS;2032.0;1
197700;;;SILVER;DOLLARS;2032.0;1
197700;;;GOLD;DOLLARS;9995.0;1
197700;;;BRONZE;DOLLARS;1956.0;1
197700;;;BRONZE;DOLLARS;1956.0;1
198000;;;SILVER;DOLLARS;2032.0;1
198000;;;SILVER;DOLLARS;2032.0;14
198000;;;BRONZE;DOLLARS;1958.0;1
198400;;;SILVER;DOLLARS;2033.0;2
198400;;;GOLD;DOLLARS;9998.0;1
198400;;;BRONZE;DOLLARS;1960.0;2
198500;;;GOLD;DOLLARS;10002.0;3
199000;;;SILVER;DOLLARS;2033.0;1
199000;;;BRONZE;DOLLARS;1958.0;1
199300;;;SILVER;DOLLARS;2035.0;1
199300;;;BRONZE;DOLLARS;1960.0;1
199400;;;GOLD;DOLLARS;10002.0;3
199400;;;GOLD;DOLLARS;10002.0;1
199700;;;GOLD;DOLLARS;10002.0;1
200100;;;SILVER;DOLLARS;2033.0;2
200100;;;GOLD;DOLLARS;10002.0;5
200100;;;BRONZE;DOLLARS;1954.0;2
200200;;;SILVER;DOLLARS;2033.0;15
200200;;;BRONZE;DOLLARS;1952.0;15
200300;;;SILVER;DOLLARS;2033.0;1
200300;;;GOLD;DOLLARS;10004.0;2
200300;;;BRONZE;DOLLARS;1951.0;1
200300;;;BRONZE;DOLLARS;1954.0;2
200400;;;SILVER;DOLLARS;2036.0;1
200400;;;GOLD;DOLLARS;10004.0;1
200400;;;BRONZE;DOLLARS;1956.0;1
200800;;;GOLD;DOLLARS;10002.0;1
200900;;;BRONZE;DOLLARS;1952.0;1
201800;;;GOLD;DOLLARS;9998.0;3
202000;;;GOLD;DOLLARS;10002.0;3
202100;;;SILVER;DOLLARS;2032.0;1
202100;;;BRONZE;DOLLARS;1956.0;1
202200;;;GOLD;DOLLARS;10002.0;5
202600;;;GOLD;DOLLARS;10002.0;4
203000;;;SILVER;DOLLARS;2034.0;1
203000;;;BRONZE;DOLLARS;1958.0;1
203300;;;GOLD;DOLLARS;9996.0;2
203700;;;SILVER;DOLLARS;2034.0;1
203700;;;BRONZE;DOLLARS;1955.0;1
203900;;;SILVER;DOLLARS;2034.0;2
203900;;;GOLD;DOLLARS;10004.0;1
203900;;;BRONZE;DOLLARS;1956.0;2
204000;;;SILVER;DOLLARS;2034.0;2
204000;;;BRONZE;DOLLARS;1957.0;2
204200;;;SILVER;DOLLARS;2034.0;1
204200;;;BRONZE;DOLLARS;1957.0;1
204400;;;SILVER;DOLLARS;2034.0;1
204400;;;BRONZE;DOLLARS;1959.0;1
204500;;;SILVER;DOLLARS;2034.0;1
204500;;;BRONZE;DOLLARS;1959.0;1
204600;;;SILVER;DOLLARS;2034.0;4
204600;;;BRONZE;DOLLARS;1959.0;4
204800;;;GOLD;DOLLARS;10004.0;1
204800;;;GOLD;DOLLARS;10004.0;7
205000;;;SILVER;DOLLARS;2032.0;1
205000;;;SILVER;DOLLARS;2035.0;2
205000;;;GOLD;DOLLARS;10004.0;2
205000;;;BRONZE;DOLLARS;1957.0;1
205400;;;SILVER;DOLLARS;2035.0;1
205400;;;BRONZE;DOLLARS;1957.0;1
205800;;;GOLD;DOLLARS;10002.0;1
206400;;;SILVER;DOLLARS;2033.0;2
206400;;;GOLD;DOLLARS;9996.0;2
206400;;;BRONZE;DOLLARS;1960.0;2
206700;;;SILVER;DOLLARS;2033.0;2
206700;;;SILVER;DOLLARS;2033.0;3
206700;;;BRONZE;DOLLARS;1959.0;5
207000;;;SILVER;DOLLARS;2032.0;1
207000;;;GOLD;DOLLARS;9998.0;1
207000;;;BRONZE;DOLLARS;1956.0;1
207300;;;SILVER;DOLLARS;2035.0;1
207300;;;GOLD;DOLLARS;10004.0;1
207300;;;BRONZE;DOLLARS;1957.0;1
207500;;;GOLD;DOLLARS;9996.0;2
207500;;;GOLD;DOLLARS;9996.0;5
207600;;;SILVER;DOLLARS;2034.0;8
207800;;;SILVER;DOLLARS;2035.0;15
207800;;;SILVER;DOLLARS;2034.0;1
207800;;;BRONZE;DOLLARS;1958.0;15
207800;;;BRONZE;DOLLARS;1957.0;1
207900;;;SILVER;DOLLARS;2032.0;1
207900;;;BRONZE;DOLLARS;1955.0;1
208000;;;SILVER;DOLLARS;2035.0;1
208000;;;GOLD;DOLLARS;10004.0;1
208000;;;BRONZE;DOLLARS;1958.0;1
208100;;;SILVER;DOLLARS;2032.0;3
208100;;;SILVER;DOLLARS;2032.0;12
208100;;;SILVER;DOLLARS;2035.0;1
208100;;;GOLD;DOLLARS;9998.0;1
208100;;;BRONZE;DOLLARS;1955.0;3
208100;;;BRONZE;DOLLARS;1955.0;12
208100;;;BRONZE;DOLLARS;1958.0;1
208300;;;SILVER;DOLLARS;2032.0;1
208300;;;BRONZE;DOLLARS;1954.0;1
208700;;;SILVER;DOLLARS;2032.0;1
208700;;;BRONZE;DOLLARS;1953.0;1
208900;;;SILVER;DOLLARS;2032.0;2
208900;;;SILVER;DOLLARS;2032.0;1
208900;;;SILVER;DOLLARS;2033.0;2
208900;;;BRONZE;DOLLARS;1953.0;2
208900;;;BRONZE;DOLLARS;1953.0;1
208900;;;BRONZE;DOLLARS;1954.0;2
209000;;;SILVER;DOLLARS;2034.0;1
209000;;;BRONZE;DOLLARS;1953.0;1
209700;;;SILVER;DOLLARS;2031.0;1
209700;;;GOLD;DOLLARS;9996.0;2
209700;;;GOLD;DOLLARS;9996.0;5
209700;;;BRONZE;DOLLARS;1943.0;1
209900;;;GOLD;DOLLARS;9998.0;1
210000;;;SILVER;DOLLARS;2031.0;3
210000;;;BRONZE;DOLLARS;1946.0;3
210100;;;SILVER;DOLLARS;2031.0;1
210100;;;BRONZE;DOLLARS;1945.0;1
210300;;;SILVER;DOLLARS;2030.0;1
210300;;;SILVER;DOLLARS;2034.0;1
210300;;;GOLD;DOLLARS;10002.0;1
210300;;;BRONZE;DOLLARS;1946.0;1
210300;;;BRONZE;DOLLARS;1949.0;1
210400;;;SILVER;DOLLARS;2030.0;1
210400;;;BRONZE;DOLLARS;1946.0;1
210600;;;SILVER;DOLLARS;2030.0;1
210600;;;GOLD;DOLLARS;9995.0;1
210600;;;BRONZE;DOLLARS;1945.0;1
210700;;;SILVER;DOLLARS;2030.0;1
210700;;;GOLD;DOLLARS;9996.0;1
210700;;;BRONZE;DOLLARS;1944.0;1
211100;;;SILVER;DOLLARS;2034.0;1
211100;;;GOLD;DOLLARS;10002.0;1
211100;;;GOLD;DOLLARS;10002.0;1
211100;;;BRONZE;DOLLARS;1939.0;1
211300;;;SILVER;DOLLARS;2034.0;11
211300;;;GOLD;DOLLARS;9998.0;1
211300;;;BRONZE;DOLLARS;1938.0;11
211400;;;GOLD;DOLLARS;9996.0;2
211400;;;GOLD;DOLLARS;9996.0;1
211500;;;SILVER;DOLLARS;2032.0;6
211500;;;BRONZE;DOLLARS;1935.0;6
211500;;;BRONZE;DOLLARS;1935.0;5
211800;;;SILVER;DOLLARS;2032.0;1
211800;;;BRONZE;DOLLARS;1934.0;1
212000;;;SILVER;DOLLARS;2032.0;9
212000;;;BRONZE;DOLLARS;1930.0;9
212300;;;SILVER;DOLLARS;2034.0;5
212300;;;SILVER;DOLLARS;2036.0;13
212300;;;SILVER;DOLLARS;2036.0;1
212300;;;GOLD;DOLLARS;9998.0;1
212300;;;BRONZE;DOLLARS;1933.0;5
212300;;;BRONZE;DOLLARS;1935.0;13
212300;;;BRONZE;DOLLARS;1935.0;1
212500;;;SILVER;DOLLARS;2034.0;6
212500;;;BRONZE;DOLLARS;1938.0;6
212500;;;BRONZE;DOLLARS;1938.0;1
212800;;;SILVER;DOLLARS;2033.0;1
212800;;;BRONZE;DOLLARS;1934.0;1
213000;;;GOLD;DOLLARS;9998.0;1
213900;;;SILVER;DOLLARS;2034.0;1
213900;;;GOLD;DOLLARS;9998.0;3
213900;;;BRONZE;DOLLARS;1930.0;1
214100;;;GOLD;DOLLARS;9998.0;1
214100;;;GOLD;DOLLARS;9998.0;1
214500;;;GOLD;DOLLARS;9998.0;3
214500;;;GOLD;DOLLARS;9998.0;1
214700;;;GOLD;DOLLARS;9996.0;2
214800;;;SILVER;DOLLARS;2033.0;2
214800;;;SILVER;DOLLARS;2033.0;3
214800;;;BRONZE;DOLLARS;1926.0;5
215100;;;GOLD;DOLLARS;9998.0;1
215800;;;BRONZE;DOLLARS;1919.0;1
215900;;;SILVER;DOLLARS;2032.0;7
215900;;;BRONZE;DOLLARS;1920.0;7
216000;;;SILVER;DOLLARS;2032.0;1
216000;;;SILVER;DOLLARS;2034.0;1
216000;;;SILVER;DOLLARS;2034.0;8
216000;;;BRONZE;DOLLARS;1919.0;1
216000;;;BRONZE;DOLLARS;1921.0;1
216100;;;GOLD;DOLLARS;10002.0;1
216400;;;SILVER;DOLLARS;2032.0;3
216400;;;BRONZE;DOLLARS;1924.0;3
216500;;;SILVER;DOLLARS;2031.0;1
216500;;;BRONZE;DOLLARS;1925.0;1
216600;;;SILVER;DOLLARS;2033.0;5
216600;;;SILVER;DOLLARS;2033.0;7
216600;;;GOLD;DOLLARS;9998.0;1
216600;;;BRONZE;DOLLARS;1925.0;5
216600;;;BRONZE;DOLLARS;1925.0;7
216900;;;SILVER;DOLLARS;2031.0;7
217100;;;GOLD;DOLLARS;9996.0;1
217400;;;SILVER;DOLLARS;2032.0;4
217400;;;BRONZE;DOLLARS;1924.0;4
217400;;;BRONZE;DOLLARS;1924.0;7
217500;;;SILVER;DOLLARS;2032.0;1
217500;;;GOLD;DOLLARS;9996.0;1
217500;;;BRONZE;DOLLARS;1924.0;1
217700;;;SILVER;DOLLARS;2034.0;1
217800;;;GOLD;DOLLARS;9996.0;1
218200;;;SILVER;DOLLARS;2032.0;1
218700;;;SILVER;DOLLARS;2034.0;1
218700;;;BRONZE;DOLLARS;1931.0;1
219400;;;SILVER;DOLLARS;2034.0;1
219400;;;SILVER;DOLLARS;2034.0;1
219400;;;GOLD;DOLLARS;10004.0;1
219400;;;BRONZE;DOLLARS;1931.0;1
219400;;;BRONZE;DOLLARS;1931.0;1
219600;;;SILVER;DOLLARS;2034.0;1
219600;;;BRONZE;DOLLARS;1931.0;1
220000;;;SILVER;DOLLARS;2043.0;15
220500;;;SILVER;DOLLARS;2037.0;3
221000;;;SILVER;DOLLARS;2041.0;10
221000;;;BRONZE;DOLLARS;1936.0;10
221100;;;SILVER;DOLLARS;2040.0;1
221100;;;GOLD;DOLLARS;10002.0;1
221100;;;BRONZE;DOLLARS;1936.0;1
221200;;;SILVER;DOLLARS;2036.0;1
221200;;;GOLD;DOLLARS;10002.0;1
221200;;;BRONZE;DOLLARS;1934.0;1
221800;;;SILVER;DOLLARS;2038.0;5
221800;;;BRONZE;DOLLARS;1934.0;5
222200;;;GOLD;DOLLARS;9998.0;2
222400;;;SILVER;DOLLARS;2037.0;2
222800;;;SILVER;DOLLARS;2039.0;1
222800;;;BRONZE;DOLLARS;1941.0;1
223000;;;SILVER;DOLLARS;2037.0;1
223000;;;SILVER;DOLLARS;2037.0;5
223000;;;BRONZE;DOLLARS;1942.0;1
223000;;;BRONZE;DOLLARS;1942.0;5
223100;;;GOLD;DOLLARS;9998.0;2
223600;;;GOLD;DOLLARS;10002.0;1
223700;;;SILVER;DOLLARS;2040.0;1
223700;;;GOLD;DOLLARS;10005.0;1
223700;;;BRONZE;DOLLARS;1944.0;1
223800;;;SILVER;DOLLARS;2037.0;1
223800;;;GOLD;DOLLARS;10002.0;1
223800;;;BRONZE;DOLLARS;1941.0;1
224400;;;SILVER;DOLLARS;2038.0;11
224400;;;BRONZE;DOLLARS;1939.0;11
224500;;;SILVER;DOLLARS;2040.0;4
224500;;;GOLD;DOLLARS;10002.0;1
224600;;;SILVER;DOLLARS;2041.0;1
224600;;;GOLD;DOLLARS;10004.0;1
224600;;;GOLD;DOLLARS;10005.0;1
224600;;;BRONZE;DOLLARS;1940.0;1
225000;;;GOLD;DOLLARS;9996.0;1
225500;;;SILVER;DOLLARS;2038.0;1
225500;;;BRONZE;DOLLARS;1936.0;3
225500;;;BRONZE;DOLLARS;1936.0;1
225700;;;SILVER;DOLLARS;2038.0;1
225700;;;GOLD;DOLLARS;10002.0;1
225700;;;BRONZE;DOLLARS;1935.0;1
226100;;;GOLD;DOLLARS;9998.0;1
226100;;;GOLD;DOLLARS;9998.0;4
226700;;;SILVER;DOLLARS;2037.0;2
226700;;;GOLD;DOLLARS;9998.0;2
226700;;;BRONZE;DOLLARS;1931.0;2
226800;;;SILVER;DOLLARS;2038.0;5
226800;;;BRONZE;DOLLARS;1932.0;5
227100;;;SILVER;DOLLARS;2037.0;1
227100;;;BRONZE;DOLLARS;1935.0;1
227300;;;GOLD;DOLLARS;9998.0;1
227700;;;SILVER;DOLLARS;2038.0;1
227700;;;GOLD;DOLLARS;9996.0;1
227700;;;BRONZE;DOLLARS;1936.0;1
228300;;;SILVER;DOLLARS;2038.0;6
228300;;;SILVER;DOLLARS;2038.0;1
228300;;;BRONZE;DOLLARS;1934.0;6
228300;;;BRONZE;DOLLARS;1934.0;1
228400;;;SILVER;DOLLARS;2037.0;1
228400;;;BRONZE;DOLLARS;1934.0;1
229400;;;GOLD;DOLLARS;9998.0;1
229600;;;GOLD;DOLLARS;10002.0;1
229900;;;SILVER;DOLLARS;2037.0;13
229900;;;BRONZE;DOLLARS;1932.0;13
230000;;;BRONZE;DOLLARS;1931.0;1
230100;;;SILVER;DOLLARS;2037.0;1
230100;;;BRONZE;DOLLARS;1930.0;1
230300;;;GOLD;DOLLARS;9996.0;1
230300;;;GOLD;DOLLARS;9996.0;9
230400;;;SILVER;DOLLARS;2041.0;1
230400;;;GOLD;DOLLARS;10002.0;1
230400;;;BRONZE;DOLLARS;1934.0;1
230500;;;SILVER;DOLLARS;2037.0;1
230500;;;BRONZE;DOLLARS;1929.0;1
230900;;;SILVER;DOLLARS;2041.0;1
230900;;;GOLD;DOLLARS;10004.0;1
230900;;;BRONZE;DOLLARS;1933.0;1
231100;;;SILVER;DOLLARS;2038.0;5
231300;;;GOLD;DOLLARS;9998.0;1
231400;;;SILVER;DOLLARS;2039.0;2
231400;;;BRONZE;DOLLARS;1932.0;2
231700;;;SILVER;DOLLARS;2037.0;1
231700;;;SILVER;DOLLARS;2038.0;4
231700;;;GOLD;DOLLARS;10000.0;4
231700;;;BRONZE;DOLLARS;1932.0;1
231700;;;BRONZE;DOLLARS;1933.0;4
232100;;;GOLD;DOLLARS;10002.0;1
232300;;;SILVER;DOLLARS;2040.0;1
232300;;;GOLD;DOLLARS;10002.0;1
232300;;;BRONZE;DOLLARS;1935.0;1
232600;;;SILVER;DOLLARS;2040.0;1
232600;;;GOLD;DOLLARS;9998.0;2
232600;;;GOLD;DOLLARS;9998.0;1
232600;;;BRONZE;DOLLARS;1936.0;1
234200;;;SILVER;DOLLARS;2038.0;1
234200;;;BRONZE;DOLLARS;1935.0;1
234300;;;SILVER;DOLLARS;2037.0;1
234300;;;GOLD;DOLLARS;9995.0;1
234300;;;BRONZE;DOLLARS;1935.0;1
234500;;;GOLD;DOLLARS;9998.0;1
234700;;;SILVER;DOLLARS;2041.0;2
234700;;;GOLD;DOLLARS;10004.0;1
234700;;;GOLD;DOLLARS;10004.0;1
234700;;;BRONZE;DOLLARS;1940.0;2
234800;;;GOLD;DOLLARS;9998.0;1
235200;;;GOLD;DOLLARS;9995.0;8
235500;;;SILVER;DOLLARS;2037.0;1
235900;;;SILVER;DOLLARS;2037.0;3
235900;;;BRONZE;DOLLARS;1936.0;3
236200;;;GOLD;DOLLARS;9998.0;1
236400;;;GOLD;DOLLARS;9998.0;1
236800;;;GOLD;DOLLARS;9998.0;1
236900;;;SILVER;DOLLARS;2037.0;1
237000;;;SILVER;DOLLARS;2040.0;1
237000;;;GOLD;DOLLARS;9998.0;1
237000;;;GOLD;DOLLARS;9998.0;3
237000;;;BRONZE;DOLLARS;1937.0;1
237300;;;SILVER;DOLLARS;2036.0;1
237300;;;SILVER;DOLLARS;2036.0;1
237300;;;GOLD;DOLLARS;9996.0;1
237300;;;BRONZE;DOLLARS;1933.0;1
237300;;;BRONZE;DOLLARS;1933.0;1
237400;;;SILVER;DOLLARS;2036.0;1
237400;;;GOLD;DOLLARS;9998.0;1
237400;;;BRONZE;DOLLARS;1933.0;1
237700;;;GOLD;DOLLARS;9998.0;1
238000;;;SILVER;DOLLARS;2037.0;1
238000;;;BRONZE;DOLLARS;1933.0;1
238300;;;GOLD;DOLLARS;9998.0;5
238600;;;SILVER;DOLLARS;2036.0;8
238600;;;BRONZE;DOLLARS;1933.0;8
238700;;;SILVER;DOLLARS;2037.0;1
238700;;;SILVER;DOLLARS;2040.0;1
238700;;;GOLD;DOLLARS;10004.0;1
238700;;;GOLD;DOLLARS;10002.0;1
238700;;;BRONZE;DOLLARS;1933.0;1
238700;;;BRONZE;DOLLARS;1936.0;1
238800;;;SILVER;DOLLARS;2040.0;14
238800;;;BRONZE;DOLLARS;1936.0;14
239300;;;SILVER;DOLLARS;2038.0;1
239300;;;GOLD;DOLLARS;10004.0;1
239300;;;GOLD;DOLLARS;10005.0;1
239300;;;GOLD;DOLLARS;10004.0;8
239300;;;BRONZE;DOLLARS;1936.0;1
240100;;;GOLD;DOLLARS;9998.0;3
240100;;;BRONZE;DOLLARS;1930.0;3
240200;;;GOLD;DOLLARS;10000.0;2
240200;;;GOLD;DOLLARS;10002.0;5
240700;;;SILVER;DOLLARS;2039.0;1
240700;;;BRONZE;DOLLARS;1930.0;1
241000;;;SILVER;DOLLARS;2040.0;6
241000;;;GOLD;DOLLARS;9998.0;5
241000;;;BRONZE;DOLLARS;1930.0;6
241200;;;GOLD;DOLLARS;10004.0;2
241200;;;GOLD;DOLLARS;10004.0;6
241300;;;SILVER;DOLLARS;2037.0;4
241300;;;BRONZE;DOLLARS;1927.0;4
241300;;;BRONZE;DOLLARS;1927.0;4
241400;;;GOLD;DOLLARS;9998.0;1
241600;;;SILVER;DOLLARS;2037.0;4
241600;;;BRONZE;DOLLARS;1930.0;4
242000;;;GOLD;DOLLARS;9998.0;1
242400;;;GOLD;DOLLARS;10004.0;1
242800;;;SILVER;DOLLARS;2039.0;7
242800;;;BRONZE;DOLLARS;1930.0;7
243000;;;SILVER;DOLLARS;2036.0;1
243000;;;BRONZE;DOLLARS;1926.0;1
243500;;;GOLD;DOLLARS;10002.0;1
243600;;;GOLD;DOLLARS;9998.0;1
243900;;;GOLD;DOLLARS;9998.0;1
244100;;;SILVER;DOLLARS;2036.0;1
244100;;;GOLD;DOLLARS;9996.0;1
244100;;;BRONZE;DOLLARS;1924.0;1
244300;;;SILVER;DOLLARS;2036.0;1
244300;;;SILVER;DOLLARS;2036.0;7
244300;;;SILVER;DOLLARS;2036.0;8
244300;;;BRONZE;DOLLARS;1928.0;1
244300;;;BRONZE;DOLLARS;1928.0;7
244300;;;BRONZE;DOLLARS;1928.0;8
244500;;;SILVER;DOLLARS;2036.0;11
244500;;;BRONZE;DOLLARS;1927.0;11
244900;;;SILVER;DOLLARS;2036.0;14
244900;;;SILVER;DOLLARS;2037.0;2
244900;;;BRONZE;DOLLARS;1927.0;14
244900;;;BRONZE;DOLLARS;1928.0;2
245200;;;SILVER;DOLLARS;2036.0;1
245200;;;BRONZE;DOLLARS;1927.0;1
245300;;;GOLD;DOLLARS;10002.0;1
245700;;;SILVER;DOLLARS;2039.0;14
245700;;;BRONZE;DOLLARS;1932.0;14
246000;;;SILVER;DOLLARS;2038.0;1
246100;;;SILVER;DOLLARS;2036.0;14
246100;;;BRONZE;DOLLARS;1929.0;14
246800;;;SILVER;DOLLARS;2037.0;1
246800;;;BRONZE;DOLLARS;1931.0;1
246800;;;BRONZE;DOLLARS;1931.0;1
247000;;;SILVER;DOLLARS;2036.0;1
247000;;;GOLD;DOLLARS;10002.0;5
247000;;;BRONZE;DOLLARS;1930.0;1
247200;;;SILVER;DOLLARS;2038.0;1
247200;;;BRONZE;DOLLARS;1932.0;1
247500;;;GOLD;DOLLARS;9995.0;8
247600;;;GOLD;DOLLARS;9995.0;7
248100;;;SILVER;DOLLARS;2038.0;1
248100;;;SILVER;DOLLARS;2039.0;9
248100;;;SILVER;DOLLARS;2036.0;2
248100;;;GOLD;DOLLARS;9998.0;2
248100;;;BRONZE;DOLLARS;1936.0;1
248100;;;BRONZE;DOLLARS;1937.0;9
248100;;;BRONZE;DOLLARS;1934.0;2
248200;;;SILVER;DOLLARS;2036.0;1
